stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2016-03-02 03:20:00,2016,3,2,3,20,3,0.0,0.0,0.0,216
2016-03-02 03:30:00,2016,3,2,3,30,3,0.0,0.0,0.0,276
2016-03-02 03:40:00,2016,3,2,3,40,3,0.0,0.0,0.0,264
2016-03-02 03:50:00,2016,3,2,3,50,3,0.0,0.0,0.0,372
2016-03-02 04:00:00,2016,3,2,4,0,3,0.0,0.0,0.0,312
2016-03-02 04:10:00,2016,3,2,4,10,3,0.0,0.0,0.0,384
2016-03-02 04:20:00,2016,3,2,4,20,3,0.0,0.0,0.0,480
2016-03-02 04:30:00,2016,3,2,4,30,3,0.0,0.0,0.0,636
2016-03-02 04:40:00,2016,3,2,4,40,3,0.0,0.0,0.0,660
2016-03-02 04:50:00,2016,3,2,4,50,3,0.0,0.0,0.0,708
2016-03-02 05:00:00,2016,3,2,5,0,3,0.0,0.0,0.0,768
2016-03-02 05:10:00,2016,3,2,5,10,3,0.0,0.0,0.0,888
2016-03-02 05:20:00,2016,3,2,5,20,3,0.0,0.0,0.0,1092
2016-03-02 05:30:00,2016,3,2,5,30,3,0.0,0.0,0.0,1416
2016-03-02 05:40:00,2016,3,2,5,40,3,0.0,0.0,0.0,1464
2016-03-02 05:50:00,2016,3,2,5,50,3,0.0,0.0,0.0,1404
2016-03-02 06:00:00,2016,3,2,6,0,3,0.0,0.0,0.0,1548
2016-03-02 06:10:00,2016,3,2,6,10,3,0.0,0.0,0.0,1764
2016-03-02 06:20:00,2016,3,2,6,20,3,0.0,0.0,0.0,1752
2016-03-02 06:30:00,2016,3,2,6,30,3,0.0,0.0,0.0,2088
2016-03-02 06:40:00,2016,3,2,6,40,3,0.0,0.0,0.0,2340
2016-03-02 06:50:00,2016,3,2,6,50,3,0.0,0.0,0.0,2184
2016-03-02 07:00:00,2016,3,2,7,0,3,0.0,0.0,0.0,2352
2016-03-02 07:10:00,2016,3,2,7,10,3,0.0,0.0,0.0,2592
2016-03-02 07:20:00,2016,3,2,7,20,3,0.0,0.0,0.0,2772
2016-03-02 07:30:00,2016,3,2,7,30,3,0.0,0.0,0.0,2724
2016-03-02 07:40:00,2016,3,2,7,40,3,0.0,0.0,0.0,3120
2016-03-02 07:50:00,2016,3,2,7,50,3,0.0,0.0,0.0,2880
2016-03-02 08:00:00,2016,3,2,8,0,3,0.0,0.0,0.0,2568
2016-03-02 08:10:00,2016,3,2,8,10,3,0.0,0.0,0.0,2820
2016-03-02 08:20:00,2016,3,2,8,20,3,0.0,0.0,0.0,2568
2016-03-02 08:30:00,2016,3,2,8,30,3,0.0,0.0,0.0,2628
2016-03-02 08:40:00,2016,3,2,8,40,3,0.0,0.0,0.0,2664
2016-03-02 08:50:00,2016,3,2,8,50,3,0.0,0.0,0.0,2472
2016-03-02 09:00:00,2016,3,2,9,0,3,0.0,0.0,0.0,2136
2016-03-02 09:10:00,2016,3,2,9,10,3,0.0,0.0,0.0,2316
2016-03-02 09:20:00,2016,3,2,9,20,3,0.0,0.0,0.0,2328
2016-03-02 09:30:00,2016,3,2,9,30,3,0.0,0.0,0.0,2148
2016-03-02 09:40:00,2016,3,2,9,40,3,0.0,0.0,0.0,2232
2016-03-02 09:50:00,2016,3,2,9,50,3,0.0,0.0,0.0,2100
2016-03-02 10:00:00,2016,3,2,10,0,3,0.0,0.0,0.0,2148
2016-03-02 10:10:00,2016,3,2,10,10,3,0.0,0.0,0.0,2040
2016-03-02 10:20:00,2016,3,2,10,20,3,0.0,0.0,0.0,2436
2016-03-02 10:30:00,2016,3,2,10,30,3,0.0,0.0,0.0,2220
2016-03-02 10:40:00,2016,3,2,10,40,3,0.0,0.0,0.0,2424
2016-03-02 10:50:00,2016,3,2,10,50,3,0.0,0.0,0.0,2076
2016-03-02 11:00:00,2016,3,2,11,0,3,0.0,0.0,0.0,2256
2016-03-02 11:10:00,2016,3,2,11,10,3,0.0,0.0,0.0,2352
2016-03-02 11:20:00,2016,3,2,11,20,3,0.0,0.0,0.0,2424
2016-03-02 11:30:00,2016,3,2,11,30,3,0.0,0.0,0.0,2436
